HGNC_ID	symbol	Entrez	chr	PTV_mut_rate	miss_mut_rate	PTV_enrichment_p	enrich_mis_p_full	denovoWEST_p_full	DD_PTV_obs	DD_PTV_exp	DD_miss_obs	DD_miss_exp	SZ_PTV_obs	SZ_PTV_exp	SZ_miss_obs	SZ_miss_exp
289	GRK2	156	11	4.06e-06	2.68e-05	0.201334804	1	1	0	0.25219096	0	1.6647088	0	0.0270125766	0	0.1787498896
290	GRK3	157	22	2.8e-06	1.93e-05	0.198976759	NA	NA	0	0.1739248	0	1.1988388	0	0.01908699276	0	0.1313293976
291	ADSL	158	22	2.28e-06	1.63e-05	0.147800651	1	1	0	0.14162448	0	1.0124908	0	0.015661643184	1	0.1121145296
292	ADSS	159	1	5.6e-06	1.15e-05	0.126802832	NA	NA	0	0.3478496	0	0.714334	0	0.038064877344	0	0.078196872
303	AEBP1	165	7	4.17e-06	4.14e-05	0.047363759	1	0.402987101	1	0.25902372	2	2.5716024	0	0.02734771902	0	0.2715097284
304	CRISP1	167	6	1.14e-06	6.55e-06	0.070137663	1	1	0	0.07081224	0	0.4068598	0	0.00785883384	1	0.0449959455
307	AES	166	19	5.25e-07	5.9e-06	0.080003041	1	0.238600571	0	0.0326109	1	0.3664844	0	0.0035385245504	0	0.0397133248
315	AFG3L2	10939	18	2.73e-06	2.21e-05	0.229098406	0.001430301	0.001570216	0	0.16957668	6	1.3727636	0	0.018426175698	0	0.1490005426
316	AFM	173	4	2.78e-06	1.44e-05	0.149203755	0.249822039	0.364164261	0	0.17268248	2	0.8944704	0	0.018967978428	0	0.0983221344
317	AFP	174	4	3e-06	1.39e-05	0.014284069	0.336212164	0.165596156	1	0.186348	1	0.8634124	0	0.020593306848	0	0.0956068688
318	AGA	175	4	3.03e-06	1.01e-05	0.090760378	0.06968489	0.135722048	0	0.18821148	2	0.6273716	0	0.020275535028	0	0.0675628188
319	ACAN	176	15	5.3e-06	7.29e-05	0.417744602	1	0.511514548	0	0.3292148	2	4.5282564	0	0.034641405352	0	0.4767525864
320	AGER	177	6	1.86e-06	1.3e-05	0.12830509	1	1	0	0.11553576	1	0.807508	0	0.012738680384	0	0.088842728
321	AGL	178	1	9.18e-06	3.78e-05	0.383943116	0.418528246	0.455177998	0	0.57022488	3	2.3479848	0	0.0631192932	0	0.259902972
324	AGPAT1	10554	6	1.14e-06	1.04e-05	0.087122907	0.306933244	0.375441562	0	0.07081224	1	0.6460064	0	0.007828141824	0	0.0712271872
325	AGPAT2	10555	9	1.82e-06	1.19e-05	0.076301935	0.170247758	0.177810181	0	0.11305112	2	0.7391804	0	0.01174850404	0	0.0768171418
326	AGPAT3	56894	21	1.55e-06	1.46e-05	0.107396505	0.070403692	0.137540396	0	0.0962798	2	0.9068936	0	0.0104312613	0	0.0982557516
327	AGPS	8540	2	6.73e-06	1.56e-05	0.181495576	1	0.35454348	0	0.41804068	1	0.9690096	0	0.045891316944	0	0.1063435152
328	AGR2	10551	7	6.56e-07	3.87e-06	0.053587436	NA	NA	0	0.040748096	0	0.24038892	0	0.00446223008	0	0.0263244366
329	AGRN	375790	1	3.84e-06	7.33e-05	0.109178896	0.257427535	0.152685734	1	0.23852544	8	4.5531028	0	0.025661734076	0	0.4899726772
330	AGRP	181	16	5.64e-07	4.75e-06	0.035386406	0.163297776	0.201073336	0	0.035033424	1	0.295051	0	0.0036541402848	0	0.030807892
333	AGT	183	1	1.95e-06	1.46e-05	0.097973167	NA	NA	0	0.1211262	0	0.9068936	0	0.013346486406	0	0.1000815108
336	AGTR1	185	3	7.38e-07	9.52e-06	0.075714383	0.447672775	1	0	0.045841608	1	0.59134432	0	0.005037199812	0	0.06497851248
338	AGTR2	186	X	6.18e-07	9.59e-06	0.052279714	0.287181555	0.320102468	0	0.02996064	1	0.4649232	0	0.00288964749	0	0.04484096995
339	APLNR	187	11	4.93e-07	1.47e-05	0.071386375	0.099190835	0.048275525	0	0.030623188	2	0.9131052	0	0.0033462959302	0	0.0997577574
341	AGXT	189	2	4.5e-06	1.17e-05	0.106957213	0.349500847	1	0	0.279522	1	0.7267572	0	0.0306860165	0	0.07987239
343	AHCY	191	20	1.29e-06	1.6e-05	0.104200746	NA	NA	0	0.08012964	0	0.993856	0	0.008913072	0	0.110208
344	AHCYL1	10768	1	4.5e-06	1.64e-05	0.172142933	1	1	0	0.279522	1	1.0187024	0	0.03086493235	0	0.11246054
346	AHRR	57491	5	1.35e-06	2.53e-05	0.167956865	0.412669691	1	0	0.0838566	1	1.5715348	0	0.0088926903468	1	0.1671943416
347	AHNAK	79026	11	4e-06	0.000149342	0.624711391	1	0.95480303	0	0.248464	4	9.276527672	0	0.0272987810532	0	1.018780658232
348	AHR	196	7	2.5e-06	2.16e-05	0.224204502	1	1	0	0.15529	1	1.3417056	0	0.017056159148	0	0.1474832016
349	AHSG	197	3	2.43e-06	1.12e-05	0.083443555	0.312361618	1	0	0.15094188	1	0.6956992	0	0.01651142232	0	0.0761020288
352	AIF1	199	6	7.26e-07	3.54e-06	0.047357481	NA	NA	0	0.045096216	0	0.21989064	0	0.0048738807	0	0.023732514
356	CRYBG1	202	6	6.66e-06	4.69e-05	0.01138701	0.1501764	0.017664942	2	0.41369256	5	2.9132404	0	0.04480588058	0	0.315572278
357	AIM2	9447	1	1.67e-06	9.45e-06	0.075692047	0.445331194	0.489667546	0	0.10373372	1	0.5869962	0	0.011384690028	0	0.0647324433
358	AIP	9049	11	1.41e-06	1.24e-05	0.094050805	0.15567689	0.212879291	0	0.08758356	1	0.7702384	0	0.009736164872	0	0.0853807952
359	AIPL1	23746	17	9.63e-07	1.46e-05	0.101920555	NA	NA	0	0.059817708	0	0.9068936	0	0.006502093537	0	0.098506346
360	AIRE	326	21	2.14e-06	1.82e-05	0.146565146	0.177575266	0.303400903	0	0.13292824	2	1.1305112	0	0.014427325776	1	0.1229294612
361	AK1	203	9	1.54e-06	6.47e-06	0.053508845	NA	NA	0	0.09565864	0	0.40189052	0	0.01053766252	0	0.04427186786
362	AK2	204	1	9.29e-07	7.24e-06	0.069432055	0.156377059	0.215882464	0	0.057705764	1	0.44971984	0	0.00640127928	0	0.04983361504
363	AK4	205	1	9.17e-07	6.99e-06	0.058959394	0.233368021	0.280434936	0	0.056960372	1	0.43419084	0	0.006001300152	1	0.04569617436
365	AK5	26289	1	3.05e-06	1.58e-05	0.15816309	0.161942857	0.28978959	0	0.1894538	2	0.9814328	0	0.020768413284	0	0.1075519272
367	AKAP1	8165	17	2.51e-06	2.78e-05	0.200077175	1	1	0	0.15591116	1	1.7268248	0	0.01707654906	0	0.1891346868
368	AKAP10	11216	17	2.2e-06	1.57e-05	0.017824516	0.221704847	0.155254256	1	0.1366552	2	0.9752212	0	0.014718052134	0	0.1050811362
369	AKAP11	11215	13	3.6e-06	4.43e-05	0.346259243	1	1	0	0.2236176	1	2.7517388	0	0.024578531874	0	0.3023684982
370	AKAP12	9590	6	2.89e-06	4.87e-05	0.310442483	0.381693829	0.660575126	0	0.17951524	3	3.0250492	0	0.0197713451364	0	0.3326991148
371	AKAP13	11214	15	1.01e-05	7.75e-05	0.514803339	0.127654359	0.217798941	0	0.6273716	9	4.81399	0	0.068776026	1	0.526693875
372	AKAP2	NA	9	3.93e-06	3.2e-05	0.244704487	0.263644049	0.427983122	0	0.24411588	5	1.987712	0	0.02683894295	0	0.21825824
373	AKAP3	10566	12	1.12e-06	2.35e-05	0.161885598	1	1	0	0.06956992	1	1.459726	0	0.0076548323118	0	0.160629127
374	AKAP4	8852	X	1.73e-06	2.1e-05	0.128775788	0.1742821	0.268622822	0	0.0838704	1	1.01808	0	0.008186674752	0	0.099490839
375	AKAP5	9495	14	5.63e-07	9.73e-06	0.080298009	NA	NA	0	0.034971308	0	0.60438868	0	0.00384411477	0	0.066423791
376	AKAP6	9472	14	4.84e-06	5.79e-05	0.429132344	0.033978657	0.097847632	0	0.30064144	5	3.5965164	0	0.03302342648	1	0.3950529738
377	AKAP7	9465	6	2.17e-06	7.98e-06	0.087579031	0.115169969	0.216437225	0	0.13479172	1	0.49568568	0	0.014471993118	0	0.05329326492
378	AKAP8	10270	19	1.66e-06	2.62e-05	0.163981304	1	1	0	0.10311256	0	1.6274392	0	0.011128806	0	0.17564742
379	AKAP9	10142	7	1.69e-05	8.67e-05	0.031099116	0.080916511	0.060812652	3	1.0497604	9	5.3854572	0	0.1160866176	3	0.5937881856
380	AKR1A1	10327	1	1.34e-06	9.79e-06	0.089287228	NA	NA	0	0.08323544	0	0.60811564	0	0.009143402304	0	0.06700142856
381	AKR1B1	231	7	2.57e-06	9.09e-06	0.083236673	0.070734632	0.075620419	0	0.15963812	2	0.56463444	0	0.017674608	0	0.06261192
382	AKR1B10	57016	7	2.57e-06	8.42e-06	0.082220689	NA	NA	0	0.15963812	0	0.52301672	0	0.017631713376	0	0.05781114744
384	AKR1C1	1645	10	1.11e-06	7.98e-06	0.11038348	NA	NA	0	0.06894876	0	0.49568568	0	0.0073759595504	0	0.05295084312
385	AKR1C2	1646	10	9.77e-07	6.74e-06	0.108542595	NA	NA	0	0.060687332	0	0.41866184	0	0.0064558162968	0	0.04454110128
386	AKR1C3	8644	10	1.26e-06	8.11e-06	0.113586784	0.070105278	0.182870746	0	0.07826616	2	0.50376076	0	0.0083996198964	0	0.05414156522
387	AKR1C4	1109	10	1.05e-06	8.39e-06	0.098750727	0.155719159	0.259176761	0	0.0652218	1	0.52115324	0	0.007138408562	0	0.0572245823
388	AKR1D1	6718	7	2.58e-06	8.78e-06	0.092453449	0.045440692	0.122369755	0	0.16025928	2	0.54537848	0	0.01776210647	0	0.0604228186
389	AKR7A2	8574	1	8.44e-07	1.38e-05	0.084026321	NA	NA	0	0.052425904	0	0.8572008	0	0.005687233232	0	0.0929903064
390	AKR7A3	22977	1	9.03e-07	1.23e-05	0.08413028	NA	NA	0	0.056090748	0	0.7640268	0	0.006127825396	0	0.0835612554
391	AKT1	207	14	3.26e-06	1.89e-05	0.140226548	0.010584049	0.00086183	0	0.20249816	4	1.1739924	0	0.02232236544	1	0.129256344
392	AKT2	208	19	1.83e-06	1.86e-05	0.12305922	NA	NA	0	0.11367228	0	1.1553576	0	0.012537849402	0	0.1273642812
393	AKT3	10000	1	5.89e-06	1.18e-05	0.145177713	2.59e-05	6.85e-05	0	0.36586324	6	0.7329688	0	0.04012260932	0	0.0803814584
395	ALAD	210	9	2.81e-06	1.19e-05	0.103804331	0.054082301	0.119080856	0	0.17454596	2	0.7391804	0	0.019087063536	0	0.0810042996
396	ALAS1	211	3	2.17e-06	1.95e-05	0.157537794	NA	NA	0	0.13479172	0	1.211262	0	0.014733613804	1	0.131973114
397	ALAS2	212	X	1.72e-06	1.51e-05	0.097549182	0.046357311	0.105282119	0	0.0833856	2	0.732048	0	0.008033206896	0	0.0706884756
399	ALB	213	4	3.22e-06	1.57e-05	0.016006185	0.2165627	0.028226394	1	0.20001352	2	0.9752212	0	0.022123265724	0	0.1081031036
400	ALCAM	214	3	3.58e-06	1.49e-05	0.011701142	0.417715474	0.118658582	1	0.22237528	1	0.9255284	0	0.02443128174	1	0.101626493
402	ALDH1A1	216	9	2.59e-06	1.34e-05	0.008972608	0.256465034	0.024671333	1	0.16088044	1	0.8323544	0	0.01775160343	0	0.0920199172
403	ALDH3A2	224	17	1.31e-06	1.47e-05	0.128177652	NA	NA	0	0.08137196	0	0.9131052	0	0.00901861272	0	0.100893156
404	ALDH2	217	12	2.96e-06	1.64e-05	0.124458294	NA	NA	0	0.18386336	0	1.0187024	0	0.02001106816	0	0.1108721344
405	ALDH3A1	218	17	1.22e-06	1.68e-05	0.112554885	0.321358309	0.396844255	0	0.07578152	1	1.0435488	0	0.008238853532	0	0.1132673808
406	ALDH4A1	8659	1	1.76e-06	1.86e-05	0.160754977	0.22162579	0.017431793	0	0.10932416	2	1.1553576	0	0.01188279666	1	0.125722422
407	ALDH1B1	219	9	7.35e-07	1.87e-05	0.102454345	1	1	0	0.04565526	1	1.1615692	0	0.0050097562542	0	0.1274071018
408	ALDH5A1	7915	6	1.5e-06	1.52e-05	0.142566508	NA	NA	0	0.093174	0	0.9441632	0	0.010095978168	2	0.1022377536
409	ALDH1A3	220	15	2.89e-06	1.57e-05	0.00843335	0.062751937	0.023779484	1	0.17951524	3	0.9752212	0	0.01871228182	0	0.1016549566
410	ALDH3B1	221	11	2.08e-06	1.53e-05	0.126701215	0.221216136	0.16081057	0	0.12920128	3	0.9503748	0	0.013948019316	0	0.1026477612
411	ALDH3B2	222	11	1.48e-06	1.48e-05	0.092633863	0.108868641	0.183336246	0	0.09193168	2	0.9193168	0	0.00999646168	1	0.0999646168
412	ALDH9A1	223	1	3.87e-06	1.57e-05	0.139797074	0.348705587	1	0	0.24038892	1	0.9752212	0	0.02642020725	0	0.1070444526
414	ALDOA	226	16	1.26e-06	1.39e-05	0.104463893	0.216969956	0.302856239	0	0.07826616	2	0.8634124	0	0.00867579048	0	0.0957091172
417	ALDOB	229	9	2.03e-06	1.08e-05	0.095979058	NA	NA	0	0.12609548	0	0.6708528	0	0.014037744	0	0.0743904
418	ALDOC	230	17	1.21e-06	1.28e-05	0.097665394	NA	NA	0	0.07516036	0	0.7950848	0	0.008230362512	0	0.0872091392
427	ALK	238	2	4.95e-06	5.18e-05	0.07504578	0.240097873	0.092663226	1	0.3074742	5	3.2176088	0	0.0335979666	0	0.3515908424
428	ALMS1	7840	2	9.78e-06	9.97e-05	0.632163821	1	0.993533841	0	0.60749448	3	6.1929652	1	0.066799423912	0	0.6811109188
429	ALOX12	239	17	1.89e-06	2e-05	0.183277725	0.447818951	0.643932823	0	0.11739924	2	1.24232	0	0.012647314342	0	0.13376324
430	ALOX12B	242	17	1.76e-06	2.43e-05	0.184796132	1	1	0	0.10932416	1	1.5094188	0	0.012020736372	0	0.1661569362
433	ALOX15	246	17	1.78e-06	2.2e-05	0.177664789	0.374805798	0.208678176	0	0.11056648	2	1.366552	0	0.0119591235264	1	0.147544144
434	ALOX15B	247	17	1.74e-06	2.04e-05	0.177021057	1	1	0	0.10808184	1	1.2671664	0	0.01180603652	0	0.1388144928
435	ALOX5	240	10	2.92e-06	2.42e-05	0.201728349	0.360721936	0.691889369	0	0.18137872	2	1.5032072	0	0.019787568234	0	0.1640490412
436	ALOX5AP	241	13	5.54e-07	5.13e-06	0.040783633	0.098263178	0.136577669	0	0.034412264	1	0.31865508	0	0.003806352088	0	0.03531028248
437	ALPI	248	2	4.87e-06	1.89e-05	0.14268472	1	1	0	0.30250492	0	1.1739924	0	0.0332392023	0	0.12902463
438	ALPL	249	1	1.56e-06	1.91e-05	0.134618401	1	1	0	0.09690096	1	1.1864156	0	0.010732245832	0	0.1312329676
439	ALPP	250	2	4.87e-06	2.03e-05	0.146552415	NA	NA	0	0.30250492	0	1.2609548	0	0.032840798326	0	0.1368647518
441	ALPG	251	2	4.51e-06	1.76e-05	0.135333202	NA	NA	0	0.28014316	0	1.0932416	0	0.02993801837	0	0.116805392
443	ALS2	57679	2	1.39e-05	4.23e-05	0.396541508	1	1	0	0.8634124	1	2.6275068	0	0.0950446653	2	0.289028709
445	SETX	23064	9	1e-05	6.98e-05	0.497296698	0.162503256	0.309944422	0	0.62116	6	4.3356968	0	0.0687177366	0	0.478215156
447	ZBED1	9189	X	9.51e-07	3.02e-05	0.100418808	NA	NA	0	0.04610448	0	1.464096	0	0.00443168325106	0	0.1406824418
449	ALX3	257	1	1.08e-06	1.08e-05	0.074477863	NA	NA	0	0.06708528	0	0.6708528	0	0.00696104712	0	0.0696104712
450	ALX4	60529	11	1.12e-06	1.45e-05	0.006240952	1	0.145473234	1	0.06956992	1	0.900682	0	0.007369338246	0	0.095662851
451	AMACR	23600	5	9.21e-07	1.31e-05	0.088898538	0.035583896	0.092095328	0	0.057208836	4	0.8137196	0	0.006261420342	0	0.0890603762
452	AMBN	258	4	2.28e-06	1.15e-05	0.113568139	0.518069768	1	0	0.14162448	1	0.714334	0	0.01566624334	0	0.078845426
453	AMBP	259	9	2.67e-06	1.17e-05	0.10581628	1	1	0	0.16584972	0	0.7267572	0	0.018151487208	0	0.0795998502
457	AMD1	262	6	2.09e-06	9.47e-06	0.083754223	1	1	0	0.12982244	1	0.58823852	0	0.01428652568	0	0.06457918768
461	AMELX	265	X	6.22e-07	5.78e-06	0.041496854	NA	NA	0	0.03015456	0	0.2802144	0	0.0029596131402	0	0.02749367398
463	AMFR	267	16	2.7e-06	1.98e-05	0.175660197	NA	NA	0	0.1677132	0	1.2298968	0	0.018035223072	0	0.1316730888
464	AMH	268	19	6.16e-07	1.74e-05	0.008855278	1	0.091889727	1	0.038263456	1	1.0808184	0	0.004018465321	0	0.1136008068
465	AMHR2	269	12	2.63e-06	1.54e-05	0.174837345	NA	NA	0	0.16336508	0	0.9565864	0	0.01814341898	0	0.1060374392
467	AMMECR1	9949	X	1.61e-06	9.86e-06	5.08e-05	0.279966724	0.00086162	2	0.0780528	1	0.4780128	0	0.007208231013	0	0.04411741638
468	AMPD1	270	1	4.6e-06	2.23e-05	0.202365806	1	0.994543855	0	0.2857336	2	1.3851868	0	0.0316848	0	0.1536024
469	AMPD2	271	1	4.62e-06	3.31e-05	0.023827136	1	0.534281284	1	0.28697592	2	2.0560396	0	0.031178706356	1	0.2230419668
470	AMPD3	272	11	2.15e-06	2.7e-05	0.19749143	0.277282017	0.403900733	0	0.1335494	2	1.677132	0	0.014749472192	0	0.185744286
471	AMPH	273	7	3.21e-06	1.97e-05	0.022081549	1	0.195294791	1	0.19939236	2	1.2236852	1	0.02184813886	0	0.1342927724
473	AMT	275	3	1.39e-06	1.41e-05	0.0951388	1	1	0	0.08634124	0	0.8758356	0	0.00948741287	0	0.096170037
474	AMY1A	276	1	1.89e-06	2.72e-06	0.154402025	NA	NA	0	0.11739924	0	0.16895552	0	0.0108968867528	0	0.01566074816
475	AMY1B	277	1	1.74e-06	1.96e-06	0.154401884	NA	NA	0	0.10808184	0	0.12174736	0	0.009871802168	0	0.01112635552
476	AMY1C	278	1	2e-06	3.23e-06	0.154408731	NA	NA	0	0.124232	0	0.20063468	0	0.011560964626	0	0.01868029802
477	AMY2A	279	1	2.21e-06	6.98e-06	0.155914535	NA	NA	0	0.13727636	0	0.43356968	0	0.013957881714	0	0.04394497716
478	AMY2B	280	1	3.09e-06	1.37e-05	0.153994662	NA	NA	0	0.19193844	0	0.8509892	0	0.021270144	0	0.0943656
483	ANG	283	14	2.44e-07	4.9e-06	0.031611365	NA	NA	0	0.015156304	0	0.3043684	0	0.0016834272	0	0.0337512
484	ANGPT1	284	8	2.71e-06	1.29e-05	0.138490501	NA	NA	0	0.16833436	0	0.8012964	0	0.018499178048	0	0.0882542148
485	ANGPT2	285	8	1.38e-06	1.39e-05	0.134107646	0.20871763	0.300131875	0	0.08572008	1	0.8634124	0	0.0093122206046	0	0.0940901842
487	ANGPT4	51378	20	1.02e-06	1.56e-05	0.122733338	1	1	0	0.06335832	0	0.9690096	0	0.006717722688	0	0.102862656
489	ANGPTL1	9068	1	1.89e-06	1.27e-05	0.111386115	1	1	0	0.11739924	1	0.7888732	0	0.012511515456	0	0.0841611474
490	ANGPTL2	23452	9	1.89e-06	1.88e-05	0.126472758	0.469192416	1	0	0.11739924	1	1.1677808	0	0.01269855468	0	0.1263136656
491	ANGPTL3	27329	1	1.7e-06	1.03e-05	0.11893509	1	1	0	0.1055972	1	0.6397948	1	0.011474578584	0	0.0694815752
492	ANK1	286	8	7.11e-06	6.77e-05	0.017515858	0.016940187	0.007455203	2	0.44164476	10	4.2052532	0	0.04864243932	1	0.4631635924
493	ANK2	287	4	1.54e-05	0.000105219	0.00067247	0.388915381	0.018019519	5	0.9565864	8	6.535783404	0	0.10610629468	1	0.724490475012
494	ANK3	288	10	1.13e-05	0.000117648	0.000708022	0.219514771	0.004745559	5	0.7019108	12	7.307823168	0	0.07711291458	0	0.802137946464
495	ANKRD2	26287	10	2.01e-06	1.03e-05	0.005863364	1	0.185992064	1	0.12485316	0	0.6397948	0	0.013613855906	0	0.0697972702
496	RIPK4	54101	21	1.84e-06	3.44e-05	0.015293456	0.32470081	0.06276184	1	0.11429344	3	2.1367904	0	0.012205546112	0	0.2291871104
497	TRPA1	8989	8	5.5e-06	2.82e-05	0.041624407	1	0.339754446	1	0.341638	1	1.7516712	0	0.037870514	1	0.1941724536
500	ANPEP	290	15	4.99e-06	3.37e-05	0.242751621	1	0.107915842	0	0.30995884	3	2.0933092	0	0.033825978768	0	0.2284897744
533	ANXA1	301	9	2.24e-06	9.4e-06	0.100351992	1	1	0	0.13913984	1	0.5838904	0	0.015272667024	0	0.0641479312
534	ANXA10	11199	4	4.18e-06	7.87e-06	0.122296422	0.071765736	0.198784281	0	0.25964488	1	0.48885292	0	0.028564643478	0	0.05379366934
535	ANXA11	311	10	2.94e-06	1.6e-05	0.147008204	1	1	0	0.18262104	1	0.993856	0	0.019413882156	0	0.105617856
536	ANXA13	312	8	3.31e-06	1.2e-05	0.114855845	NA	NA	0	0.20560396	0	0.745392	0	0.022767141406	0	0.082464744
537	ANXA2	302	15	2.01e-06	9.73e-06	0.100243702	NA	NA	0	0.12485316	0	0.60438868	0	0.013663701056	0	0.06620906936
541	ANXA3	306	4	2.45e-06	8.09e-06	0.105725414	NA	NA	0	0.1521842	0	0.50251844	0	0.016695934834	0	0.05519824798
542	ANXA4	307	2	2.48e-06	1.01e-05	0.116810467	1	1	0	0.15404768	0	0.6273716	0	0.017032802444	0	0.0693954436
543	ANXA5	308	4	3.11e-06	7.95e-06	0.102605168	NA	NA	0	0.19318076	0	0.4938222	0	0.021180083444	0	0.0541942914
544	ANXA6	309	5	6.8e-06	1.94e-05	0.183075064	0.064144749	0.008354652	0	0.4223888	3	1.2050504	0	0.046508763924	0	0.1326282552
545	ANXA7	310	10	2.92e-06	1.3e-05	0.152523681	NA	NA	0	0.18137872	0	0.807508	0	0.019795467914	0	0.088221146
546	ANXA8	653145	10	8.79e-07	9.11e-07	0.089937109	NA	NA	0	0.054599964	0	0.056587676	0	0.0049735008	0	0.005158082
547	ANXA9	8416	1	3.74e-06	9.71e-06	0.007188789	1	0.101061467	1	0.23231384	1	0.60314636	0	0.02555725293	0	0.06644201498
548	AOAH	313	7	2.78e-06	1.56e-05	0.166441273	0.049313424	0.148984574	0	0.17268248	2	0.9690096	0	0.018974806354	0	0.1065156456
549	AOC2	314	17	1.74e-06	2.34e-05	0.015950537	0.272514343	0.043353385	1	0.10808184	3	1.4535144	0	0.01157692284	1	0.155154636
550	AOC3	8639	17	1.79e-06	2.57e-05	0.17799102	0.368344097	0.076470794	0	0.11118764	2	1.5963812	0	0.011811609888	0	0.1692075664
553	AOX1	316	2	1.38e-05	3.71e-05	0.068009037	1	0.283291606	1	0.8572008	2	2.3045036	0	0.0940900284	1	0.2529521778
554	AP1B1	162	22	2.93e-06	3.19e-05	0.223079592	1	1	0	0.18199988	1	1.9815004	0	0.019777206286	0	0.2155424942
555	AP1G1	164	16	5.25e-06	2.26e-05	0.003434873	0.013686755	0.000304298	2	0.326109	4	1.4038216	0	0.03572504936	0	0.153729268
556	AP1G2	8906	14	2.94e-06	2.44e-05	0.026251341	1	0.305667954	1	0.18262104	0	1.5156304	0	0.019558845418	0	0.1627125224
557	SYNRG	11276	17	3.61e-06	3.31e-05	0.277504554	0.13345187	0.272578354	0	0.22423876	4	2.0560396	0	0.024573229296	0	0.2254362222
558	AP1M2	10053	19	1.13e-06	1.28e-05	0.122327584	1	1	0	0.07019108	1	0.7950848	0	0.00753961312	0	0.0854044672
559	AP1S1	1174	7	1.09e-06	3.96e-06	0.053765105	1	1	0	0.06770644	0	0.24597936	0	0.007417270224	0	0.02689779312
560	AP1S2	8905	X	5.36e-07	4.17e-06	7.51e-06	1	0.006332347	2	0.02598528	0	0.2021616	0	0.002437798752	0	0.01896571044
561	AP2A1	160	19	3.57e-06	3.19e-05	0.236997661	0.167511433	0.23680834	0	0.22175412	5	1.9815004	0	0.023964981606	0	0.2146820874
562	AP2A2	161	11	2.14e-06	2.98e-05	0.031435191	0.436982701	0.210150619	1	0.13292824	3	1.8510568	0	0.0143953447536	1	0.2004398064
563	AP2B1	163	17	3.02e-06	2.56e-05	0.220483886	0.434623047	0.738546284	0	0.18759032	2	1.5901696	0	0.020708646858	0	0.1754853888
564	AP2M1	1173	3	4.12e-06	1.51e-05	0.132368628	0.098062167	0.048836011	0	0.25591792	2	0.9379516	0	0.028338952384	0	0.1037125984
565	AP2S1	1175	19	8.41e-07	5.45e-06	0.049433031	6.96e-06	6.41e-09	0	0.052239556	5	0.3385322	0	0.00573648768	0	0.0372188784
566	AP3B1	8546	5	5.66e-06	2.65e-05	0.272469445	0.308175567	0.060419398	0	0.35157656	3	1.646074	0	0.03893056672	0	0.182272088
567	AP3B2	8120	15	5.33e-06	3.23e-05	0.263543664	0.051765651	0.031737326	0	0.33107828	5	2.0063468	0	0.03568057636	0	0.2162256316
568	AP3D1	8943	19	2.62e-06	4.15e-05	0.045034275	0.170729196	0.058494148	1	0.16274392	5	2.577814	0	0.0177595204332	2	0.280865858
569	AP3M1	26985	10	1.72e-06	1.15e-05	0.102869972	0.292043804	0.365148028	0	0.10683952	1	0.714334	0	0.011562095648	0	0.077125348
570	AP3M2	10947	8	1.46e-06	1.24e-05	0.108822976	NA	NA	0	0.09068936	0	0.7702384	0	0.00996161212	0	0.0846054728
571	AP3S2	10239	15	1.19e-06	4.89e-06	0.059560964	NA	NA	0	0.07391804	0	0.30374724	0	0.008217384	0	0.03368232
572	AP4B1	10717	1	3.47e-06	2.16e-05	0.18998618	NA	NA	0	0.21554252	0	1.3417056	0	0.023680920526	0	0.1475361648
573	AP4E1	23431	15	4.11e-06	2.54e-05	0.269399529	0.008815467	0.011184978	0	0.25529676	6	1.5777464	0	0.028003792336	1	0.1731490568
574	AP4M1	9179	7	3.6e-06	1.61e-05	0.010681618	1	0.118178303	1	0.2236176	2	1.0000676	0	0.02465658072	0	0.1104230736
575	AP4S1	11154	14	8.19e-07	4.05e-06	0.055943217	NA	NA	0	0.050873004	0	0.2515698	0	0.005609140992	0	0.0277375104
576	APAF1	317	12	6.57e-06	3.04e-05	0.047973604	1	0.233024961	1	0.40810212	1	1.8883264	0	0.04512898208	1	0.2091343072
578	APBA1	320	9	2.87e-06	3.5e-05	0.195156107	NA	NA	0	0.17827292	0	2.17406	0	0.019002728296	0	0.23198308
579	APBA2	321	15	1.91e-06	2.7e-05	0.169877304	1	1	0	0.11864156	1	1.677132	0	0.013062770928	0	0.184850532
580	APBA3	9546	19	1.15e-06	1.72e-05	0.15621535	1	1	0	0.0714334	1	1.0683952	0	0.0076255812584	0	0.1143405088
581	APBB1	322	11	1.58e-06	2.33e-05	0.169508984	1	1	0	0.09814328	1	1.4473028	0	0.010357343128	0	0.1528347656
582	APBB2	323	4	2.8e-06	2.4e-05	0.202906761	1	1	0	0.1739248	1	1.490784	0	0.019176477836	1	0.164193888
583	APC	324	5	8.51e-06	7.11e-05	0.527473402	0.004394085	0.008505463	0	0.52860716	10	4.4164476	0	0.058442813184	0	0.4881677652
584	APCS	325	1	9.22e-07	5.35e-06	0.001630911	0.153558628	0.007645642	1	0.057270952	1	0.3323206	0	0.006330187604	0	0.036719618
586	APEH	327	3	3.35e-06	2.27e-05	0.191909059	1	1	0	0.2080886	1	1.4100332	0	0.0225490912	0	0.1527953344
587	APEX1	328	14	1.08e-06	1.01e-05	0.095390985	0.189625076	0.279162182	0	0.06708528	1	0.6273716	0	0.007425264	0	0.0695688
588	ATG12	9140	5	1.13e-06	3.8e-06	0.047955691	NA	NA	0	0.07019108	0	0.2360408	1	0.007763982486	0	0.0260858828
